Age_Range,Industry,Job_Title,Annual_Salary,Additional_Monetary_Compensation,Currency,Other_Currency,Country,State/Province,City,"Total _Years_of _Professional_Experience",Total_Years_of_Professional_Field_Experience,Highest_Education,Gender
35-44,"EDUCATION (HIGHER EDUCATION)","Assistant Professor",122500,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years",PH.D.,Woman
25-34,"EDUCATION (HIGHER EDUCATION)","Assistant Program Manager",56000,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","2 - 4 years","College Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Assistant Registrar For Catalog",53000,0,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","Master'S Degree",Woman
25-34,"EDUCATION (HIGHER EDUCATION)","Assistant Scientist",102000,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","2 - 4 years",PH.D.,Woman
25-34,WAREHOUSE,"Assistant Shift Manager",37440,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree",Woman
35-44,LAW,"Associate Attorney",12000,10900,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years",PH.D.,Woman
35-44,LAW,"Associate General Counsel",131000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Professional Degree (MD, Jd, Etc.)",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Associate Professor",101000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years",PH.D.,Woman
25-34,PHARMACEUTICALS,"Associate Scientist III",85000,4000,USD,NA,"United States",Maryland,Baltimore,"1 year or less","1 year or less",PH.D.,Woman
35-44,LAW,Attorney,102500,10000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","Professional Degree (MD, Jd, Etc.)",Woman
25-34,LAW,"Attorney Adviser",125000,2000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Professional Degree (MD, Jd, Etc.)",Woman
35-44,NONPROFITS,"Business Development Manager",115000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Man
35-44,"EDUCATION (HIGHER EDUCATION)","Business Specialist",52000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Career Advisor",55000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Catalog/Transfer Evaluation Coordinator",55000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
25-34,NONPROFITS,"Chief Operating Officer",130000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
35-44,LIBRARY,"Children's Services Librarian",55000,250,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
45-54,INSURANCE,"Claims Processor II",44700,1500,USD,NA,"United States",Maryland,Baltimore,"31 - 40 years","21 - 30 years","Master'S Degree",Man
55-64,"RECRUITMENT OR HR",Compensation,46000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree",Woman
45-54,APPAREL,"Compliance Lead",95000,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","11 - 20 years","College Degree",Woman
35-44,"EDUCATION (PRIMARY/SECONDARY)",Coordinator,123000,0,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years",PH.D.,Woman
55-64,MANUFACTURING,"Cost Estimating/Finance",50000,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","21 - 30 years","Some College",Woman
35-44,"COMPUTING OR TECH","Cybersecurity Researcher",165000,10000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Man
25-34,"COMPUTING OR TECH","Data Analyst",75000,3000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","2 - 4 years","College Degree",Man
25-34,"COMPUTING OR TECH","Data Engineer",95000,3000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years","College Degree",Man
35-44,"EDUCATION (HIGHER EDUCATION)","Dean Of University Libraries",170000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
45-54,"MEDIA & DIGITAL","Developmental Editor",63675,800,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","11 - 20 years","Master'S Degree",Woman
35-44,"MEDIA & DIGITAL","Digital Content Producer",62000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree","Other/Prefer not to answer"
25-34,"EDUCATION (HIGHER EDUCATION)",Director,70000,0,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years",PH.D.,Woman
35-44,NONPROFITS,"Director Of Annual Giving And Grants",72000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","College Degree",Woman
25-34,NONPROFITS,"Director Of College Counseling",70000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","Master'S Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Director of Deputy Chief Conflict Of Interest Officer, Assistant Professor",140000,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years",PH.D.,Woman
25-34,"GOVERNMENT AND PUBLIC ADMINISTRATION","Director Of Human Resources",91605,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","Master'S Degree",Woman
35-44,MUSEUMS,"Director Of Interpretation",75000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years",PH.D.,Woman
25-34,"LEISURE, SPORT & TOURISM","Director Of Marketing",91000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","College Degree",Woman
25-34,NONPROFITS,"Director Of Programs",108000,1500,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
35-44,"GOVERNMENT  & PUBLIC ADMINISTRATION","Document Specialist",61000,100,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","College Degree",Woman
55-64,"HEALTH CARE","Editorial Content Manager",88000,6000,USD,NA,"United States",Maryland,Baltimore,"31 - 40 years","31 - 40 years","College Degree",Woman
35-44,"EDUCATION (PRIMARY/SECONDARY)","Eeo Officer",103500,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
35-44,INSURANCE,"Email Marketing Manager",95000,9500,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
35-44,"GOVERNMENT  & PUBLIC ADMINISTRATION","Environmental Compliance",47000,0,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Woman
25-34,"GOVERNMENT  & PUBLIC ADMINISTRATION","Environmental Specialist",45000,1500,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","College Degree",Woman
35-44,"EDUCATION (PRIMARY/SECONDARY)","Esol Teacher",68000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
55-64,"TRANSPORT OR LOGISTICS","Executive Administrative Assistant",73542,500,USD,NA,"United States",Maryland,Baltimore,"31 - 40 years","31 - 40 years","College Degree",Woman
35-44,NONPROFITS,"Executive Director",80000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Some College",Woman
35-44,NONPROFITS,"Executive Director",100000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
25-34,"ACCOUNTING, BANKING & FINANCE","Financial And Accounting Analyst",80000,6000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","College Degree",Woman
35-44,"COMPUTING OR TECH","Front End Developer",92000,5000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Man
35-44,LAW,"General Counsel",165000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Professional Degree (MD, Jd, Etc.)","Other/Prefer not to answer"
35-44,"GOVERNMENT AND PUBLIC ADMINISTRATION",Geologist,59000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","College Degree",Woman
25-34,"BIOLOGICAL RESEARCH","Graduate Student",34000,2000,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Woman
25-34,"EDUCATION (HIGHER EDUCATION)","Graduate Student Worker",29000,0,USD,NA,"United States",Maryland,Baltimore,"1 year or less","1 year or less","Master'S Degree",Woman
35-44,NONPROFITS,"Grants Manager",65000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
25-34,"ART & DESIGN","Graphic Designer",40000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree",Woman
25-34,"COMPUTING OR TECH","Growth Manager",120000,2000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Master'S Degree",Man
35-44,"GOVERNMENT AND PUBLIC ADMINISTRATION","Health Insurance Specialist",90000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","College Degree",Woman
25-34,"GOVERNMENT AND PUBLIC ADMINISTRATION","Health Policy Analyst Advanced",71958,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Master'S Degree",Woman
25-34,NONPROFITS,"Information Systems And Technology Specialist",59000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","2 - 4 years","College Degree",Non-binary
35-44,"UTILITIES & TELECOMMUNICATIONS","IT Manager",145200,30000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Man
25-34,"COMPUTING OR TECH","IT Support Tech II",51260,10000,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Woman
55-64,"EDUCATION (HIGHER EDUCATION)","Lab Manager",100000,0,USD,NA,"United States",Maryland,Baltimore,"31 - 40 years","31 - 40 years","Master'S Degree",Woman
35-44,NONPROFITS,"Label Editor",64000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
25-34,"SOCIAL WORK","LCSW-C / Mental Health Clinician",65000,2000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Master'S Degree",Woman
25-34,INSURANCE,"Lead Functional Analyst",86670,6000,USD,NA,"United States",Queensland,Baltimore,"8 - 10 years","5-7 years","Master'S Degree",Woman
35-44,RETAIL,"Lead Instructional Designer",91000,10900,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
35-44,"RECRUITMENT OR HR","Learning Coordinator",59000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years","College Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)",Librarian,82000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
25-34,"EDUCATION (PRIMARY/SECONDARY)","Library Media Specialist",76000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","5-7 years","Master'S Degree",Woman
18-24,"TRANSPORT OR LOGISTICS","Logistics Coordinator",57000,2850,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","1 year or less","College Degree",Woman
35-44,"UTILITIES & TELECOMMUNICATIONS","Manager Operations",158000,50000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Man
25-34,"MARKETING, ADVERTISING & PR","Marketing Coordinator",44000,1600,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","1 year or less","College Degree",Woman
25-34,"MARKETING, ADVERTISING & PR","Marketing Coordinator For A General Contractor",63000,2000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","College Degree",Woman
25-34,"MARKETING, ADVERTISING & PR","Marketing Manager",69000,3000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","College Degree",Woman
25-34,"ENGINEERING OR MANUFACTURING","Mechanical Engineer Ii",91182,4000,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Man
25-34,"HEALTH CARE","Medical Physicist",155000,1500,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years","Master'S Degree",Woman
25-34,"HEALTH CARE","Medical Writer",83000,1500,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","5-7 years",PH.D.,Woman
25-34,"ART & DESIGN","Multimedia Producer",42000,0,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Woman
35-44,NONPROFITS,"New Program Development Manager",83000,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","21 - 30 years","College Degree",Woman
35-44,"GOVERNMENT & PUBLIC ADMINISTRATION",Nutritionist,67000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","College Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)","Office Manager",59826,0,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years","College Degree",Woman
25-34,"PROPERTY OR CONSTRUCTION","Operations Administrator And Executive Assistant",56000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","5-7 years","College Degree",Woman
35-44,"MARKETING, ADVERTISING & PR",Partner,125000,125000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","College Degree",Woman
35-44,"ACCOUNTING, BANKING & FINANCE","Payroll Specialist",37960,1500,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","2 - 4 years","Master'S Degree",Woman
25-34,"HEALTH CARE","Physical Therapist",94000,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Professional Degree (MD, Jd, Etc.)",Woman
25-34,"ENGINEERING OR MANUFACTURING",Planner,70000,2000,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","College Degree",Woman
55-64,"ACCOUNTING, BANKING & FINANCE","Plant Accountant",83000,6000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","21 - 30 years","Master'S Degree",Woman
35-44,"EDUCATION (HIGHER EDUCATION)",Professor,86000,0,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","21 - 30 years",PH.D.,Man
35-44,"GOVERNMENT AND PUBLIC ADMINISTRATION","Program Analyst",63000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Man
25-34,"GOVERNMENT & PUBLIC ADMINISTRATION","Program Director",90000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
35-44,"ENGINEERING OR MANUFACTURING","Program Manager",175000,10000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
25-34,NONPROFITS,"Program Manager",50000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","College Degree",Woman
25-34,"GOVERNMENT AND PUBLIC ADMINISTRATION","Program Manager",47000,0,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","College Degree",Woman
25-34,NONPROFITS,"Program Monitor",61000,0,USD,NA,"United States",Maryland,Baltimore,"5-7 years","2 - 4 years","Master'S Degree",Woman
35-44,PHILANTHROPY,"Program Officer",80000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
35-44,"GOVERNMENT AND PUBLIC ADMINISTRATION","Program Specialist",64000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","8 - 10 years","Master'S Degree",Woman
45-54,"GOVERNMENT AND PUBLIC ADMINISTRATION","Project Manager",102000,0,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","5-7 years","Master'S Degree",Woman
45-54,"ACCOUNTING, BANKING & FINANCE","Project Manager",178000,30000,USD,NA,"United States",Maryland,Baltimore,"31 - 40 years","31 - 40 years","Master'S Degree","Other/Prefer not to answer"
35-44,"HEALTH CARE","Psychiatric Nurse Practitioner",140000,2000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","2 - 4 years","Master'S Degree",Woman
55-64,"HEALTH CARE","Public Health Lab Tech, Lead",47627,0,USD,NA,"United States",Maryland,Baltimore,"41 years or more","21 - 30 years","College Degree",Woman
55-64,"ENVIRONMENTAL REGULATION","Quality Assurance Lead",58,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","8 - 10 years","Master'S Degree",Woman
45-54,"HEALTH CARE",Recruiter,50000,0,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","Master'S Degree",Woman
25-34,"ENGINEERING OR MANUFACTURING","Regional Safety Manager",127500,12500,USD,NA,"United States",Maryland,Baltimore,"5-7 years","5-7 years","Master'S Degree",Woman
25-34,"HEALTH CARE","Registered Nurse",64000,1000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","College Degree",Woman
25-34,"EDUCATION (HIGHER EDUCATION)","Research & Instruction Librarian",54000,0,USD,NA,"United States",Maryland,Baltimore,"2 - 4 years","2 - 4 years","Master'S Degree",Woman
25-34,"EDUCATION (HIGHER EDUCATION)","Research Analyst",72000,600,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","5-7 years",PH.D.,Woman
35-44,"HEALTH CARE","Revenue Cycle Director",95000,7000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","Master'S Degree",Woman
35-44,"SOCIAL WORK","School Social Worker",80000,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","Master'S Degree",Woman
55-64,"SCIENTIFIC RESEARCH","Scientific Writer",125000,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","31 - 40 years",PH.D.,Woman
25-34,"MARKETING, ADVERTISING & PR","Senior Account Manager",75000,3000,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","8 - 10 years","College Degree",Woman
35-44,"GOVERNMENT AND PUBLIC ADMINISTRATION","Senior Advisor To The HR  Director",142950,2500,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","8 - 10 years","College Degree",Woman
35-44,"ENGINEERING OR MANUFACTURING","Senior Associate",115000,10000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","College Degree",Man
25-34,"HEALTH CARE","Senior Clinical Nurse Ii",81000,0,USD,NA,"United States",Maryland,Baltimore,"8 - 10 years","5-7 years","College Degree",Woman
25-34,"BUSINESS OR CONSULTING","Senior Content Strategist",91520,2000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","11 - 20 years","College Degree",Woman
35-44,"ACCOUNTING, BANKING & FINANCE","Senior Contracts Manager",160000,2000,USD,NA,"United States",Maryland,Baltimore,"21 - 30 years","11 - 20 years","College Degree",Woman
35-44,"MEDIA & DIGITAL","Senior Digital Project Manager",95500,1000,USD,NA,"United States",Maryland,Baltimore,"11 - 20 years","5-7 years","College Degree",Woman
